COLLEGE,DEPT,SSTS,CRN,COURSE,SEC,TITLE,PT TRM,CR,CONT,DAYS,TIME,LOCATION,SCD OVR,SD,INSM,IP,INSTRUCTOR,INS OVR,PRIMARY,% RESPONSE,SAPR,FEE,FEE DETL,MAX CAP,TERMS
College of Arts and Sciences,BLY,A,21225,BLY541,101,Biochemistry II,1,3.0,3.0,TR,1230  1345,CHEM 0101,O,LE,WE,C,L Yet,O,Y,100,,,,   3,0
College of Arts and Sciences,BLY,A,21225,BLY541,101,Cross-listed with CH 541.101. Credit cannot be received for,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,21225,BLY541,101,both BLY 541.101 and CH 541.101.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,25126,BLY543,101,Lab Studies Biochemistry,1,2.0,8.0,TR,1400  1720,CHEM 0116,O,BE,WE,C,M Migaud,O,Y,100,,,,   1,0
College of Arts and Sciences,BLY,A,25126,BLY543,101,BLY 543.101 is cross-listed with CH 543.101. Credit cannot,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,25126,BLY543,101,be received for both BLY 543.101 and CH 543.101.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,26887,BLY570,101,Herpetology,1,4.0,6.0,TR,1400  1515,LSCB 0131,O,FWE,WE,C,J Borden,O,,100,,,,   4,0
College of Arts and Sciences,BLY,A,26887,BLY570,101,Herpetology,1,4.0,6.0,TR,1400  1515,LSCB 0131,O,FWE,WE,C,J Strickland,O,Y,100,,,,   4,0
College of Arts and Sciences,BLY,A,26887,BLY570,101,Herpetology,1,4.0,6.0,W,1325  1625,LSCB 0139,O,FWE,WE,C,J Borden,O,,100,,,,   4,0
College of Arts and Sciences,BLY,A,26887,BLY570,101,Herpetology,1,4.0,6.0,W,1325  1625,LSCB 0139,O,FWE,WE,C,J Strickland,O,Y,100,,,,   4,0
College of Arts and Sciences,BLY,A,22070,BLY585,501,Evolutionary Biology,1,3.0,3.0,WR,1730  1845,LSCB 0131,O,LE,WE,C,L Frost,O,Y,100,,,,   5,0
College of Arts and Sciences,BLY,A,27052,BLY590,102,SpTp: Urban Ecosystem Ecology,1,4.0,4.0,MWF,1010  1100,LSCB 0131,O,LE,WE,C,A Chupp,O,Y,100,,,,   3,0
College of Arts and Sciences,BLY,A,27052,BLY590,102,SpTp: Urban Ecosystem Ecology,1,4.0,4.0,W,1430  1700,LSCB 0043,O,LE,WE,C,A Chupp,O,Y,100,,,,   3,0
College of Arts and Sciences,BLY,A,27052,BLY590,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,27052,BLY590,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,24825,BLY590,103,Sp Tp-Lab Curriculum Redesign,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,   0,0
College of Arts and Sciences,BLY,A,26220,BLY590,104,SpTp:Applied Multivariate Stat,1,2.0,2.0,TR,1530  1645,LSCB 0241,,LE,WE,C,J Henning,,Y,100,,,,  12,0
College of Arts and Sciences,BLY,A,26220,BLY590,104,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,26220,BLY590,104,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,26523,BLY590,105,SpTp: Biology Education,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,  15,0
College of Arts and Sciences,BLY,A,20255,BLY592,501,Seminar,1,1.0,1.0,W,1220  1310,LSCB,,SME,WE,C,T Sherman,,Y,100,,,,  20,0
College of Arts and Sciences,BLY,A,20924,BLY594,101,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,   5,0
College of Arts and Sciences,BLY,A,21202,BLY594,102,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,20256,BLY594,103,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21203,BLY594,104,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21361,BLY594,105,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21362,BLY594,106,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21363,BLY594,107,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ni Chadhain,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21364,BLY594,108,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,A Chupp,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21365,BLY594,109,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21366,BLY594,110,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21367,BLY594,111,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21368,BLY594,112,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Henning,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21369,BLY594,113,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21370,BLY594,114,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21371,BLY594,115,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21372,BLY594,116,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21373,BLY594,117,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ni Chadhain,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21374,BLY594,118,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,L Frost,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21792,BLY594,119,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21793,BLY594,120,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21881,BLY594,121,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22129,BLY594,122,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22130,BLY594,123,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22131,BLY594,124,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22132,BLY594,125,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22133,BLY594,126,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22134,BLY594,127,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ni Chadhain,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22135,BLY594,128,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22136,BLY594,129,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,L Frost,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22137,BLY594,130,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Tran,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22570,BLY594,131,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22571,BLY594,132,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22572,BLY594,133,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,26461,BLY594,135,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Tran,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,26462,BLY594,136,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,   5,0
College of Arts and Sciences,BLY,A,20925,BLY599,101,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,20257,BLY599,102,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21204,BLY599,103,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,20258,BLY599,104,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21347,BLY599,105,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21348,BLY599,106,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21349,BLY599,107,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21350,BLY599,108,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21351,BLY599,109,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21352,BLY599,110,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21353,BLY599,111,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21354,BLY599,112,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21355,BLY599,113,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21356,BLY599,114,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21357,BLY599,115,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21358,BLY599,116,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21359,BLY599,117,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,21360,BLY599,118,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22142,BLY599,119,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22143,BLY599,120,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22144,BLY599,121,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22145,BLY599,122,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ni Chadhain,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22146,BLY599,123,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22147,BLY599,124,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22148,BLY599,125,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22149,BLY599,126,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22150,BLY599,127,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22151,BLY599,128,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22152,BLY599,129,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,22153,BLY599,130,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,26460,BLY599,134,Thesis,1,1.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,   5,0
