COLLEGE,DEPT,SSTS,CRN,COURSE,SEC,TITLE,PT TRM,CR,CONT,DAYS,TIME,LOCATION,SCD OVR,SD,INSM,IP,INSTRUCTOR,INS OVR,PRIMARY,% RESPONSE,SAPR,FEE,FEE DETL,MAX CAP,TERMS
College of Arts and Sciences,BLY,X,15472,BLY310,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,15472,BLY310,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12267,BLY314,101,Molecular Microbiology - W,1,4.0,6.0,TR,0800  0915,LSCB 0131,O,CE,WE,C,S Ni Chadhain,,Y,100,,,,  15,0
College of Arts and Sciences,BLY,A,12267,BLY314,101,Molecular Microbiology - W,1,4.0,6.0,W,1115  1345,LSCB 0219,,CE,WE,C,S Ni Chadhain,,Y,100,,,,  15,0
College of Arts and Sciences,BLY,A,12267,BLY314,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12267,BLY314,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,13521,BLY314,102,Molecular Microbiology - W,1,4.0,6.0,TR,0800  0915,LSCB 0131,O,CE,WE,C,S Ni Chadhain,O,Y,100,,,,  15,0
College of Arts and Sciences,BLY,A,13521,BLY314,102,Molecular Microbiology - W,1,4.0,6.0,W,0800  1030,LSCB 0219,,CE,WE,C,S Ni Chadhain,O,Y,100,,,,  15,0
College of Arts and Sciences,BLY,A,13521,BLY314,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,13521,BLY314,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10309,BLY332,101,Biology of Algae,1,4.0,6.0,M,1220  1450,LSCB 0211,,CE,WE,C,K Major,,Y,100,,,,  16,0
College of Arts and Sciences,BLY,A,10309,BLY332,101,Biology of Algae,1,4.0,6.0,MWF,0905  0955,LSCB 0211,,CE,WE,C,K Major,,Y,100,,,,  16,0
College of Arts and Sciences,BLY,A,10309,BLY332,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10309,BLY332,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,16988,BLY333,101,Biomedical Ethics - W,1,3.0,3.0,TR,1230  1345,HUMB 0112,O,LE,WE,C,P McElroy,O,Y,100,,,,  15,0
College of Arts and Sciences,BLY,A,16988,BLY333,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,16988,BLY333,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,16989,BLY333,102,Biomedical Ethics - W,1,3.0,3.0,TR,1100  1215,HUMB 0148,O,LE,WE,C,P McElroy,O,Y,100,,,,  15,0
College of Arts and Sciences,BLY,A,16989,BLY333,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,16989,BLY333,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11593,BLY350,101,Human Physiology,1,3.0,3.0,TR,1100  1215,LSCB 0131,,LE,WE,C,E Itza,,Y,100,,,,  35,0
College of Arts and Sciences,BLY,A,11593,BLY350,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11593,BLY350,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,14201,BLY354,101,General Entomology,1,4.0,6.0,T,1430  1700,LSCB 0139,,CE,WE,C,J McCreadie,,Y,100,,,,  12,0
College of Arts and Sciences,BLY,A,14201,BLY354,101,General Entomology,1,4.0,6.0,TR,1100  1215,LSCB 0139,,CE,WE,C,J McCreadie,,Y,100,,,,  12,0
College of Arts and Sciences,BLY,A,14201,BLY354,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,14201,BLY354,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,16607,BLY354,102,General Entomology,1,4.0,6.0,TR,1100  1215,LSCB 0139,O,CE,WE,C,J McCreadie,O,Y,100,,,,  12,0
College of Arts and Sciences,BLY,A,16607,BLY354,102,General Entomology,1,4.0,6.0,W,1500  1730,LSCB 0139,,CE,WE,C,J McCreadie,O,Y,100,,,,  12,0
College of Arts and Sciences,BLY,A,16607,BLY354,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,16607,BLY354,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,15747,BLY360,501,Invertebrate Zoology,1,4.0,5.0,M,1830  2100,LSCB 0375,,CE,WE,C,R Moody,,Y,100,,,,  12,0
College of Arts and Sciences,BLY,A,15747,BLY360,501,Invertebrate Zoology,1,4.0,5.0,T,1830  2100,LSCB 0375,,CE,WE,C,R Moody,,Y,100,,,,  12,0
College of Arts and Sciences,BLY,A,15747,BLY360,501,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,15747,BLY360,501,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,14465,BLY411,101,Developmental Biology,1,3.0,3.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,,,   0,0
College of Arts and Sciences,BLY,X,14465,BLY411,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,14465,BLY411,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,15326,BLY411,102,Developmental Biology,1,3.0,3.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,,,   0,0
College of Arts and Sciences,BLY,X,15326,BLY411,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,15326,BLY411,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,13517,BLY426,101,Freshwater Ecology,1,3.0,5.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,,,   0,0
College of Arts and Sciences,BLY,X,13517,BLY426,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,13517,BLY426,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,13561,BLY431,101,Plant Physiology - W,1,4.0,6.0,MWF,1115  1205,LSCB 0131,,CE,WE,C,T Sherman,,Y,100,,22.00,ECPT,  20,0
College of Arts and Sciences,BLY,A,13561,BLY431,101,Plant Physiology - W,1,4.0,6.0,T,1400  1700,LSCB 0237,,CE,WE,C,T Sherman,,Y,100,,22.00,ECPT,  20,0
College of Arts and Sciences,BLY,A,13561,BLY431,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,13561,BLY431,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,13562,BLY436,101,Animal Physiology - W,1,4.0,7.0,MWF,0800  0850,LSCB 0131,,CE,WE,C,J Perez,,Y,100,,15.00,EBLY,  15,0
College of Arts and Sciences,BLY,A,13562,BLY436,101,Animal Physiology - W,1,4.0,7.0,W,1400  1700,LSCB 0237,,CE,WE,C,J Perez,,Y,100,,15.00,EBLY,  15,0
College of Arts and Sciences,BLY,A,13562,BLY436,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,13562,BLY436,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,13563,BLY436,102,Animal Physiology - W,1,4.0,7.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,15.00,EBLY,   0,0
College of Arts and Sciences,BLY,X,13563,BLY436,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,13563,BLY436,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10310,BLY440,101,Biochemistry I,1,3.0,3.0,TR,1230  1345,HUMB 0160,O,LE,WE,C,L Yet,O,Y,100,,,,  35,0
College of Arts and Sciences,BLY,A,10310,BLY440,101,Cross-listed with CH 440.101. Credit cannot be received,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10310,BLY440,101,for both BLY 440.101 and CH 440.101.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10310,BLY440,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,10310,BLY440,101,scheduled times.,,,,,,,,,,,,,,,,,,,4
College of Arts and Sciences,BLY,A,13028,BLY445,101,Computational Genetics-W,1,3.0,3.0,MWF,0905  0955,LSCB 0241,,CE,WE,C,G Borchert,O,Y,100,,,,   6,0
College of Arts and Sciences,BLY,A,13028,BLY445,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,13028,BLY445,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11744,BLY459,101,General Parasitology,1,4.0,4.0,MWF,1010  1100,LSCB 0131,,CE,WE,C,J O'Brien,,Y,100,,,,  12,0
College of Arts and Sciences,BLY,A,11744,BLY459,101,General Parasitology,1,4.0,4.0,W,1430  1700,LSCB 0240,,CE,WE,C,J O'Brien,,Y,100,,,,  12,0
College of Arts and Sciences,BLY,A,11744,BLY459,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11744,BLY459,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,13491,BLY459,102,General Parasitology,1,4.0,4.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,,,   0,0
College of Arts and Sciences,BLY,X,13491,BLY459,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,13491,BLY459,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,13029,BLY484,101,Conservation Biology,1,3.0,3.0,TR,0800  0915,LSCB 0119,,LE,WE,C,J Henning,,Y,100,,,,  40,0
College of Arts and Sciences,BLY,A,13029,BLY484,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,13029,BLY484,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,17093,BLY484,102,Conservation Biology,1,3.0,3.0,TR,1230  1345,LSCB 0119,,LE,WE,C,J Henning,,Y,100,,,,  25,0
College of Arts and Sciences,BLY,A,17093,BLY484,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,17093,BLY484,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,12708,BLY490,101,Sp Top-Vertebrate Form & Func,1,4.0,4.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,IN,,,   0,0
College of Arts and Sciences,BLY,X,12708,BLY490,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,12708,BLY490,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,13173,BLY490,102,Sp Top-Generation Emergent -H,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,IN,,,   0,0
College of Arts and Sciences,BLY,X,13173,BLY490,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,13173,BLY490,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,14093,BLY490,104,Special Topics -Paleobotany,1,4.0,4.0,MWF,1010  1100,LSCB 0211,,LE,WE,C,D Stults,,Y,100,,,,   0,0
College of Arts and Sciences,BLY,A,14093,BLY490,104,Special Topics -Paleobotany,1,4.0,4.0,WF,1430  1600,LSCB 0211,,LE,WE,C,D Stults,,Y,100,,,,   0,0
College of Arts and Sciences,BLY,A,14093,BLY490,104,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,14093,BLY490,104,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,14198,BLY490,105,Sp Tp-Conservation Genetics,1,4.0,4.0,T,1430  1700,LSCB 0219,O,LE,WE,C,STAFF,,,,,,,  11,0
College of Arts and Sciences,BLY,X,14198,BLY490,105,Sp Tp-Conservation Genetics,1,4.0,4.0,TR,0930  1045,LSCB 0241,,LE,WE,C,STAFF,,,,,,,  11,0
College of Arts and Sciences,BLY,X,14198,BLY490,105,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,14198,BLY490,105,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,15280,BLY490,106,Sp Top - Dendrology,1,4.0,4.0,R,1400  1630,LSCB 0211,,LE,WE,C,L Frost,,Y,100,,,,  15,0
College of Arts and Sciences,BLY,A,15280,BLY490,106,Sp Top - Dendrology,1,4.0,4.0,TR,0930  1045,LSCB 0211,,LE,WE,C,L Frost,,Y,100,,,,  15,0
College of Arts and Sciences,BLY,A,15280,BLY490,106,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,15280,BLY490,106,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10694,BLY494,101,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,10694,BLY494,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10694,BLY494,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10990,BLY494,102,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Henning,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,10990,BLY494,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10990,BLY494,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10991,BLY494,103,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,10991,BLY494,103,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10991,BLY494,103,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10993,BLY494,104,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,10993,BLY494,104,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10993,BLY494,104,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10994,BLY494,105,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,10994,BLY494,105,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10994,BLY494,105,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10995,BLY494,106,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,10995,BLY494,106,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10995,BLY494,106,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10996,BLY494,107,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,10996,BLY494,107,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10996,BLY494,107,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10997,BLY494,108,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ni Chadhain,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,10997,BLY494,108,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10997,BLY494,108,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10311,BLY494,109,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,L Frost,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,10311,BLY494,109,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10311,BLY494,109,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10312,BLY494,110,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,G Borchert,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,10312,BLY494,110,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10312,BLY494,110,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10696,BLY494,111,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,  15,0
College of Arts and Sciences,BLY,A,10696,BLY494,111,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10696,BLY494,111,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10697,BLY494,112,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,10697,BLY494,112,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10697,BLY494,112,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10698,BLY494,113,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,10698,BLY494,113,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10698,BLY494,113,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11005,BLY494,114,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,11005,BLY494,114,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11005,BLY494,114,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11006,BLY494,115,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,11006,BLY494,115,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11006,BLY494,115,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11007,BLY494,116,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,11007,BLY494,116,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11007,BLY494,116,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11008,BLY494,117,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,11008,BLY494,117,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11008,BLY494,117,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11009,BLY494,118,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ni Chadhain,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,11009,BLY494,118,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11009,BLY494,118,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11010,BLY494,119,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,G Borchert,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,11010,BLY494,119,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11010,BLY494,119,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11748,BLY494,120,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,   4,0
College of Arts and Sciences,BLY,A,11748,BLY494,120,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11748,BLY494,120,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12483,BLY494,121,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,A Chupp,,Y,100,IN,,,  10,0
College of Arts and Sciences,BLY,A,12483,BLY494,121,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12483,BLY494,121,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12698,BLY494,122,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,12698,BLY494,122,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12698,BLY494,122,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12699,BLY494,123,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,12699,BLY494,123,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12699,BLY494,123,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12700,BLY494,124,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,12700,BLY494,124,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12700,BLY494,124,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12701,BLY494,125,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,12701,BLY494,125,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12701,BLY494,125,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12702,BLY494,126,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,12702,BLY494,126,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12702,BLY494,126,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12703,BLY494,127,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Tran,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,12703,BLY494,127,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12703,BLY494,127,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12704,BLY494,128,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Henning,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,12704,BLY494,128,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12704,BLY494,128,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,17254,BLY494,129,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,L Frost,,Y,100,DP,,,   5,0
College of Arts and Sciences,BLY,A,11002,BLY499,101,Honors Research in Biology-H-W,1,1.0,9.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,15.00,EBLY,   5,0
College of Arts and Sciences,BLY,A,11002,BLY499,101,BLY 499.101 is restricted to Honors students only.,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11002,BLY499,101,Others require special permission.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11002,BLY499,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,11002,BLY499,101,scheduled times.,,,,,,,,,,,,,,,,,,,4
College of Arts and Sciences,BLY,A,11003,BLY499,102,Honors Research in Biology-H-W,1,2.0,9.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,15.00,EBLY,   5,0
College of Arts and Sciences,BLY,A,11003,BLY499,102,BLY 499.102 is restricted to Honors students only.,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11003,BLY499,102,Others require special permission.,,,,,,,,,,,,,,,,,,,2
